,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
17,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.service.StorageService_merged_18.txt,blob,2.8586978056470405,all,org.apache.cassandra.service.StorageService,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'RFC', 'C3', 'NOPA_type', 'number_constructor_DefaultConstructor_methods', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
18,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.thrift.CassandraServer_merged_19.txt,blob,2.527925230420876,all,org.apache.cassandra.thrift.CassandraServer,False,"['RFC', 'C3', 'NOCS_package', 'CBO', 'ATFD_type', 'WMC', 'MPC', 'num_static_not_final_attributes', 'NOAM_type', 'num_final_static_attributes', 'NOI_package']",0,,"
Too parameters in the method declaration. But this is not our priority now
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
19,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.tools.NodeProbe_merged_25.txt,blob,3.1595361711467884,all,org.apache.cassandra.tools.NodeProbe,True,"['WMC', 'LOC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'RFC', 'Readability', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Code should be rewrited in a way more comprehensible
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
20,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.utils.MerkleTree_merged_26.txt,blob,2.9195325357735435,all,org.apache.cassandra.utils.MerkleTree,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'C3', 'RFC', 'NOPA_type', 'Readability']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
21,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient4_merged_27.txt,blob,2.9672151767402366,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient4,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'num_final_static_attributes', 'WOC_type', 'RFC', 'TCC_type', 'MPC', 'number_constructor_NotDefaultConstructor_methods', 'LCOM5_type']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
22,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.coverage_checker.CryptoCoverageCheckerTest_merged_28.txt,blob,2.842233334006945,all,org.apache.cxf.systest.ws.coverage_checker.CryptoCoverageCheckerTest,True,"['LOC', 'WMC', 'CBO', 'RFC', 'num_final_static_attributes', 'NOAM_type', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'NOPA_type', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Too much LOC, low cohesion
",False,0,0,1,1,0,0,0,1,1,1,1,0,0,0
23,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.rm.SequenceTest_merged_29.txt,blob,2.9254471152708432,all,org.apache.cxf.systest.ws.rm.SequenceTest,True,"['LOC', 'WMC', 'CBO', 'NOPA_type', 'num_final_static_attributes', 'RFC', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'NOAM_type', 'LCOM5_type']",2,,"
It's a blob
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
24,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.saml.SamlTokenTest_merged_30.txt,blob,2.9456207252769433,all,org.apache.cxf.systest.ws.saml.SamlTokenTest,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'number-changes', 'LCOM5_type', 'C3']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,1,0,0
25,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.x509.X509TokenTest_merged_31.txt,blob,3.0370131371713973,all,org.apache.cxf.systest.ws.x509.X509TokenTest,True,"['LOC', 'CBO', 'WMC', 'TCC_type', 'WOC_type', 'RFC', 'num_final_static_attributes', 'C3', 'LCOM5_type', 'number_constructor_NotDefaultConstructor_methods', 'number_constructor_DefaultConstructor_methods']",2,,"
Too much LOC, low cohesion
",False,0,0,1,1,0,0,0,1,1,1,1,0,0,0
26,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.idl.IDLLexer_merged_32.txt,blob,2.9208288791698678,all,org.apache.cxf.tools.corba.processors.idl.IDLLexer,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods', 'LCOM5_type', 'MPC']",2,,"
Too many responsabilities
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
27,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.idl.IDLParser_merged_33.txt,blob,2.9342846676802328,all,org.apache.cxf.tools.corba.processors.idl.IDLParser,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'Avg-commit-size', 'LCOM5_type', 'RFC', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Too much LOC, code confused
",False,0,0,0,1,1,0,0,1,1,1,1,1,0,0
28,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.wsdl.WSDLParameter_merged_34.txt,blob,3.109366333766158,all,org.apache.cxf.tools.corba.processors.wsdl.WSDLParameter,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'LCOM5_type', 'RFC', 'number_private_visibility_attributes']",2,,"
Class difficult to understand
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
29,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding_merged_35.txt,blob,2.9745222720529916,all,org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'NOCS_package', 'LCOM5_type', 'C3']",2,,"
It is a well-known problem, it is huge in size and has high coupling 
",False,1,0,0,1,0,0,0,1,1,1,1,0,0,0
30,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding_merged_44.txt,blob,2.9503131033894165,all,org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding,True,"['LOC', 'CBO', 'WMC', 'RFC', 'WOC_type', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3', 'NOCS_package', 'LCOM5_type']",2,,"
It is hard to understand 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
31,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.jaxws.CodeGenBugTest_merged_48.txt,blob,3.0435640304494043,all,org.apache.cxf.tools.wsdlto.jaxws.CodeGenBugTest,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'ATFD_type', 'C3', 'WOC_type', 'RFC', 'num_final_static_attributes', 'number_constructor_DefaultConstructor_methods', 'NOI_package']",2,,"
Not maintainable, hard to udnerstad
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
32,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.WSDLToJavaContainer_merged_50.txt,blob,2.9508077242197865,all,org.apache.cxf.tools.wsdlto.WSDLToJavaContainer,True,"['LOC', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'CBO', 'num_final_static_attributes', 'number_private_visibility_attributes', 'NOI_package', 'TCC_type', 'LCOM5_type']",2,,"
Too much LOC, the code cannot be understood
",False,0,0,0,1,1,0,0,1,1,1,1,0,0,0
33,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerHost_merged_54.txt,blob,3.2694261080085973,all,org.apache.jena.iri.impl.LexerHost,True,"['LOC', 'WMC', 'NOAM_type', 'NOCS_package', 'RFC', 'C3', 'Readability', 'number_constructor_NotDefaultConstructor_methods', 'number_constructor_DefaultConstructor_methods', 'CBO', 'number_private_visibility_attributes']",1,,"
This is too large, horrible to see.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
34,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerScheme_merged_57.txt,blob,3.0043740266346948,all,org.apache.jena.iri.impl.LexerScheme,False,"['LOC', 'CBO', 'WMC', 'C3', 'WOC_type', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'number_private_visibility_attributes']",1,,"
The scheme is too confusing, its true.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
35,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerXHost_merged_59.txt,blob,3.2395828153973687,all,org.apache.jena.iri.impl.LexerXHost,True,"['CBO', 'LOC', 'WMC', 'num_final_static_attributes', 'RFC', 'WOC_type', 'C3', 'NOPA_type', 'TCC_type', 'NOAM_type', 'NOCS_package']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
36,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.ViolationCodes_merged_61.txt,blob,2.727619183033927,all,org.apache.jena.iri.ViolationCodes,False,"['LOC', 'WMC', 'RFC', 'C3', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'WOC_type', 'NOPA_type', 'number_constructor_NotDefaultConstructor_methods']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
37,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.connections.AbstractJenaConnectionTests_merged_62.txt,blob,3.1480210492810112,all,org.apache.jena.jdbc.connections.AbstractJenaConnectionTests,False,"['LOC', 'WMC', 'CBO', 'num_final_static_attributes', 'NOPA_type', 'number_private_visibility_attributes', 'NOAM_type', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods', 'num_static_not_final_attributes', 'RFC']",1,,"
The connection should be managed better, but not seems to be too late.
",False,1,0,0,0,0,0,0,0,1,1,1,0,0,0
38,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.connections.JenaConnection_merged_63.txt,blob,2.9294634020068107,all,org.apache.jena.jdbc.connections.JenaConnection,False,"['LOC', 'CBO', 'WMC', 'num_final_static_attributes', 'NOCS_package', 'RFC', 'C3', 'number_protected_visibility_methods', 'NOPA_type', 'WOC_type', 'NOAM_type']",1,,"
The connection should be managed better, but not seems to be too late.
",False,1,0,0,0,0,0,0,1,1,1,1,0,0,0
39,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.JenaDriver_merged_64.txt,blob,2.9583264684282167,all,org.apache.jena.jdbc.JenaDriver,False,"['LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'num_final_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'NOCS_package', 'RFC', 'number_constructor_DefaultConstructor_methods']",1,,"
Also the driver should be better managed.
",False,0,0,0,0,0,1,0,0,1,1,1,0,1,0
40,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.impl.OntResourceImpl_merged_75.txt,blob,3.2601744711541794,all,org.apache.jena.ontology.impl.OntResourceImpl,True,"['LOC', 'CBO', 'RFC', 'WOC_type', 'TCC_type', 'WMC', 'C3', 'number_constructor_DefaultConstructor_methods', 'num_final_static_attributes', 'NOCS_package', 'number_private_visibility_attributes']",1,,"
Resources are something we have to look at.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
41,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.impl.TestResource_merged_78.txt,blob,3.019383318527592,all,org.apache.jena.ontology.impl.TestResource,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'num_final_static_attributes', 'number_private_visibility_attributes', 'C3', 'NOPA_type', 'NOCS_package']",2,,"
Resources are something we have to look at.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
42,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.Profile_merged_79.txt,blob,3.1960316382282437,all,org.apache.jena.ontology.Profile,True,"['number_abstract_methods', 'LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOCS_package', 'num_final_static_attributes', 'WOC_type', 'NOAM_type', 'TCC_type']",1,,"
The class has been introduce for a reason, but then it underwent too many changes too often, becoming something to care about. 
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
43,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdf.model.test.TestSeqMethods_merged_92.txt,blob,3.220015726209422,all,org.apache.jena.rdf.model.test.TestSeqMethods,True,"['C3', 'RFC', 'LOC', 'WMC', 'CBO', 'NOI_package', 'num_final_static_attributes', 'TCC_type', 'NOAM_type', 'NOCS_package', 'MPC']",1,,"
The sequences are too many, this is the point.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
44,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdfxml.xmlinput.NTriple_merged_93.txt,blob,2.978854871751505,all,org.apache.jena.rdfxml.xmlinput.NTriple,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3', 'LCOM5_type', 'ATFD_type']",2,,"
Thanks for your email, it is indeed a huge class that does too many things
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
45,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdfxml.xmloutput.impl.Unparser_merged_96.txt,blob,3.031312498592977,all,org.apache.jena.rdfxml.xmloutput.impl.Unparser,True,"['WMC', 'CBO', 'NOAM_type', 'C3', 'RFC', 'is_controller', 'MPC', 'LOC', 'num_final_static_attributes', 'Readability', 'number_constructor_DefaultConstructor_methods']",2,,"
This is a large class that should be made better.
",False,0,0,0,1,0,0,0,1,1,1,1,0,1,0
46,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.impl.LPInterpreter_merged_99.txt,blob,3.1447667604882223,all,org.apache.jena.reasoner.rulesys.impl.LPInterpreter,True,"['LOC', 'RFC', 'C3', 'WMC', 'CBO', 'WOC_type', 'NOCS_package', 'MPC', 'TCC_type', 'num_final_static_attributes', 'Readability']",1,,"
The class is too large.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
47,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.impl.RuleClauseCode_merged_100.txt,blob,3.1775110036454017,all,org.apache.jena.reasoner.rulesys.impl.RuleClauseCode,True,"['RFC', 'C3', 'LOC', 'TCC_type', 'WMC', 'CBO', 'MPC', 'NOPA_type', 'NOCS_package', 'LCOM5_type', 'is_test']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,1
48,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBackchainer_merged_102.txt,blob,3.196711674952703,all,org.apache.jena.reasoner.rulesys.test.TestBackchainer,True,"['RFC', 'LOC', 'WOC_type', 'WMC', 'C3', 'NOAM_type', 'num_final_static_attributes', 'LCOM5_type', 'NOI_package', 'MPC', 'ATFD_type']",1,,"
The class is too large.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
49,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBasicLP_merged_103.txt,blob,3.1287844001912153,all,org.apache.jena.reasoner.rulesys.test.TestBasicLP,True,"['LOC', 'RFC', 'WMC', 'C3', 'NOCS_package', 'num_final_static_attributes', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes', 'WOC_type', 'ATFD_type']",1,,"
Too many LOC, we should refactor it.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
50,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBugs_merged_104.txt,blob,3.2466612370353563,all,org.apache.jena.reasoner.rulesys.test.TestBugs,True,"['C3', 'RFC', 'LOC', 'WMC', 'WOC_type', 'CBO', 'NOAM_type', 'num_final_static_attributes', 'MPC', 'NOCS_package', 'NOI_package']",1,,"
The class is too large, it's true, but not a hige problem
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
51,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.dependencies.GetMavenDependenciesTask_merged_108.txt,blob,3.2289719336511795,all,org.apache.lucene.dependencies.GetMavenDependenciesTask,True,"['RFC', 'C3', 'NOCS_package', 'CBO', 'WMC', 'LOC', 'WOC_type', 'NOAM_type', 'TCC_type', 'is_test', 'num_final_static_attributes']",1,,"
The class does too many things, but at the moment we cannot do anything else.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,1
52,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggester_merged_109.txt,blob,3.193150720550764,all,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggester,True,"['LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'TCC_type', 'num_final_static_attributes', 'is_controller']",1,,"
The suggester may be divided in three classes at least, but now we have other priorities
",False,0,0,0,0,0,1,0,1,1,1,1,0,1,0
53,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggesterTest_merged_110.txt,blob,3.1221754703942373,all,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggesterTest,True,"['RFC', 'LOC', 'CBO', 'C3', 'WMC', 'NOAM_type', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'MPC', 'is_controller']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,1,0
54,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingSuggesterTest_merged_111.txt,blob,3.1040133332402418,all,org.apache.lucene.search.suggest.analyzing.AnalyzingSuggesterTest,True,"['RFC', 'C3', 'NOAM_type', 'WMC', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'num_final_static_attributes', 'MPC', 'Readability', 'NOPA_type']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
