,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
10,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.hadoop.pig.CqlNativeStorage_merged_11.txt,blob,2.7417964718839305,all,org.apache.cassandra.hadoop.pig.CqlNativeStorage,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'number-changes', 'WOC_type']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,1,0,0
11,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.io.sstable.SSTableReader_merged_12.txt,blob,2.7239150698169015,all,org.apache.cassandra.io.sstable.SSTableReader,True,"['LOC', 'WMC', 'NOAM_type', 'TCC_type', 'CBO', 'num_final_static_attributes', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes']",2,,"
It's a blob
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
12,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.io.sstable.SSTableRewriterTest_merged_13.txt,blob,2.781911245510406,all,org.apache.cassandra.io.sstable.SSTableRewriterTest,True,"['LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'C3', 'num_final_static_attributes', 'RFC', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Too much LOC, code confused
",False,0,0,0,1,1,0,0,1,1,1,1,0,0,0
13,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.locator.TokenMetadata_merged_14.txt,blob,2.9338536579612575,all,org.apache.cassandra.locator.TokenMetadata,True,"['LOC', 'WMC', 'CBO', 'NOPA_type', 'NOAM_type', 'WOC_type', 'RFC', 'TCC_type', 'C3']",2,,"
Too much LOC, too methods in the class
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
14,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.metrics.ColumnFamilyMetrics_merged_15.txt,blob,2.904915397832653,all,org.apache.cassandra.metrics.ColumnFamilyMetrics,True,"['CBO', 'WMC', 'LOC', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'number_private_visibility_attributes', 'MPC']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
15,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.net.MessagingService_merged_16.txt,blob,2.7848443826388127,all,org.apache.cassandra.net.MessagingService,True,"['WMC', 'CBO', 'LOC', 'NOAM_type', 'RFC', 'TCC_type', 'C3', 'num_final_static_attributes', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Class difficult to understand
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
16,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.service.StorageProxy_merged_17.txt,blob,2.679309676442566,all,org.apache.cassandra.service.StorageProxy,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'TCC_type', 'NOAM_type', 'RFC', 'num_final_static_attributes', 'LCOM5_type']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
17,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.service.StorageService_merged_18.txt,blob,2.6619555566685826,all,org.apache.cassandra.service.StorageService,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'RFC', 'C3', 'NOPA_type']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
18,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.thrift.CassandraServer_merged_19.txt,blob,2.3595009474009982,all,org.apache.cassandra.thrift.CassandraServer,False,"['RFC', 'C3', 'NOCS_package', 'CBO', 'ATFD_type', 'WMC', 'MPC', 'num_static_not_final_attributes', 'NOAM_type']",0,,"
Too parameters in the method declaration. But this is not our priority now
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
19,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.tools.NodeProbe_merged_25.txt,blob,2.927019110812959,all,org.apache.cassandra.tools.NodeProbe,True,"['WMC', 'LOC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'RFC']",2,,"
Code should be rewrited in a way more comprehensible
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
20,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.utils.MerkleTree_merged_26.txt,blob,2.7159981546354866,all,org.apache.cassandra.utils.MerkleTree,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'C3', 'RFC']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
21,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient4_merged_27.txt,blob,2.752874650387451,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient4,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'num_final_static_attributes', 'WOC_type', 'RFC', 'TCC_type', 'MPC']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
22,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.coverage_checker.CryptoCoverageCheckerTest_merged_28.txt,blob,2.607487946938675,all,org.apache.cxf.systest.ws.coverage_checker.CryptoCoverageCheckerTest,True,"['LOC', 'WMC', 'CBO', 'RFC', 'num_final_static_attributes', 'NOAM_type', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods']",2,,"
Too much LOC, low cohesion
",False,0,0,1,1,0,0,0,1,1,1,1,0,0,0
23,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.rm.SequenceTest_merged_29.txt,blob,2.6919992194142175,all,org.apache.cxf.systest.ws.rm.SequenceTest,True,"['LOC', 'WMC', 'CBO', 'NOPA_type', 'num_final_static_attributes', 'RFC', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods']",2,,"
It's a blob
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
24,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.saml.SamlTokenTest_merged_30.txt,blob,2.7492277247200017,all,org.apache.cxf.systest.ws.saml.SamlTokenTest,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'number-changes']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,1,1,1,1,1,0,0
25,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.systest.ws.x509.X509TokenTest_merged_31.txt,blob,2.8263567147983277,all,org.apache.cxf.systest.ws.x509.X509TokenTest,True,"['LOC', 'CBO', 'WMC', 'TCC_type', 'WOC_type', 'RFC', 'num_final_static_attributes', 'C3', 'LCOM5_type']",2,,"
Too much LOC, low cohesion
",False,0,0,1,1,0,0,0,1,1,1,1,0,0,0
26,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.idl.IDLLexer_merged_32.txt,blob,2.7190138806393067,all,org.apache.cxf.tools.corba.processors.idl.IDLLexer,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods']",2,,"
Too many responsabilities
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
27,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.idl.IDLParser_merged_33.txt,blob,2.7132371048708643,all,org.apache.cxf.tools.corba.processors.idl.IDLParser,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'Avg-commit-size', 'LCOM5_type']",2,,"
Too much LOC, code confused
",False,0,0,0,1,1,0,0,1,1,1,1,1,0,0
28,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.wsdl.WSDLParameter_merged_34.txt,blob,2.8983569393914377,all,org.apache.cxf.tools.corba.processors.wsdl.WSDLParameter,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'LCOM5_type']",2,,"
Class difficult to understand
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
29,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding_merged_35.txt,blob,2.7624837325076523,all,org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'NOCS_package']",2,,"
It is a well-known problem, it is huge in size and has high coupling 
",False,1,0,0,1,0,0,0,1,1,1,1,0,0,0
30,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding_merged_44.txt,blob,2.748522808090369,all,org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding,True,"['LOC', 'CBO', 'WMC', 'RFC', 'WOC_type', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3']",2,,"
It is hard to understand 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
31,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.jaxws.CodeGenBugTest_merged_48.txt,blob,2.839143795625419,all,org.apache.cxf.tools.wsdlto.jaxws.CodeGenBugTest,True,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'ATFD_type', 'C3', 'WOC_type', 'RFC', 'num_final_static_attributes']",2,,"
Not maintainable, hard to udnerstad
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
32,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cxf.tools.wsdlto.WSDLToJavaContainer_merged_50.txt,blob,2.7167122684307117,all,org.apache.cxf.tools.wsdlto.WSDLToJavaContainer,True,"['LOC', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'CBO', 'num_final_static_attributes', 'number_private_visibility_attributes', 'NOI_package']",2,,"
Too much LOC, the code cannot be understood
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
33,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerHost_merged_54.txt,blob,3.016095435946978,all,org.apache.jena.iri.impl.LexerHost,True,"['LOC', 'WMC', 'NOAM_type', 'NOCS_package', 'RFC', 'C3', 'Readability', 'number_constructor_NotDefaultConstructor_methods', 'number_constructor_DefaultConstructor_methods']",1,,"
This is too large, horrible to see.
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
34,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerScheme_merged_57.txt,blob,2.800203563856034,all,org.apache.jena.iri.impl.LexerScheme,False,"['LOC', 'CBO', 'WMC', 'C3', 'WOC_type', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes']",1,,"
The scheme is too confusing, its true.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
35,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.impl.LexerXHost_merged_59.txt,blob,3.0223184760582447,all,org.apache.jena.iri.impl.LexerXHost,True,"['CBO', 'LOC', 'WMC', 'num_final_static_attributes', 'RFC', 'WOC_type', 'C3', 'NOPA_type', 'TCC_type']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
36,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.iri.ViolationCodes_merged_61.txt,blob,2.5293805449638946,all,org.apache.jena.iri.ViolationCodes,False,"['LOC', 'WMC', 'RFC', 'C3', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'WOC_type']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
37,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.connections.AbstractJenaConnectionTests_merged_62.txt,blob,2.894588494005316,all,org.apache.jena.jdbc.connections.AbstractJenaConnectionTests,False,"['LOC', 'WMC', 'CBO', 'num_final_static_attributes', 'NOPA_type', 'number_private_visibility_attributes', 'NOAM_type', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods']",1,,"
The connection should be managed better, but not seems to be too late.
",False,1,0,0,0,0,0,0,0,1,1,1,0,0,0
38,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.connections.JenaConnection_merged_63.txt,blob,2.7189702342609308,all,org.apache.jena.jdbc.connections.JenaConnection,False,"['LOC', 'CBO', 'WMC', 'num_final_static_attributes', 'NOCS_package', 'RFC', 'C3', 'number_protected_visibility_methods', 'NOPA_type']",1,,"
The connection should be managed better, but not seems to be too late.
",False,1,0,0,0,0,0,0,1,1,1,1,0,0,0
39,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.jdbc.JenaDriver_merged_64.txt,blob,2.7160783293129533,all,org.apache.jena.jdbc.JenaDriver,False,"['LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'num_final_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'NOCS_package']",1,,"
Also the driver should be better managed.
",False,0,0,0,0,0,1,0,0,1,1,1,0,1,0
40,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.impl.OntResourceImpl_merged_75.txt,blob,3.036447187753195,all,org.apache.jena.ontology.impl.OntResourceImpl,True,"['LOC', 'CBO', 'RFC', 'WOC_type', 'TCC_type', 'WMC', 'C3', 'number_constructor_DefaultConstructor_methods', 'num_final_static_attributes']",1,,"
Resources are something we have to look at.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
41,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.impl.TestResource_merged_78.txt,blob,2.806983333815473,all,org.apache.jena.ontology.impl.TestResource,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'num_final_static_attributes', 'number_private_visibility_attributes', 'C3']",2,,"
Resources are something we have to look at.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
42,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.ontology.Profile_merged_79.txt,blob,2.983289078948266,all,org.apache.jena.ontology.Profile,True,"['number_abstract_methods', 'LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOCS_package', 'num_final_static_attributes', 'WOC_type']",1,,"
The class has been introduce for a reason, but then it underwent too many changes too often, becoming something to care about. 
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
43,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdf.model.test.TestSeqMethods_merged_92.txt,blob,2.995398854838469,all,org.apache.jena.rdf.model.test.TestSeqMethods,True,"['C3', 'RFC', 'LOC', 'WMC', 'CBO', 'NOI_package', 'num_final_static_attributes', 'TCC_type', 'NOAM_type']",1,,"
The sequences are too many, this is the point.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
44,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdfxml.xmlinput.NTriple_merged_93.txt,blob,2.795795493250658,all,org.apache.jena.rdfxml.xmlinput.NTriple,True,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3']",2,,"
Thanks for your email, it is indeed a huge class that does too many things
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
45,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.rdfxml.xmloutput.impl.Unparser_merged_96.txt,blob,2.7918998006458646,all,org.apache.jena.rdfxml.xmloutput.impl.Unparser,True,"['WMC', 'CBO', 'NOAM_type', 'C3', 'RFC', 'is_controller', 'MPC', 'LOC', 'num_final_static_attributes']",2,,"
This is a large class that should be made better.
",False,0,0,0,1,0,0,0,1,1,1,1,0,1,0
46,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.impl.LPInterpreter_merged_99.txt,blob,2.9519920926117678,all,org.apache.jena.reasoner.rulesys.impl.LPInterpreter,True,"['LOC', 'RFC', 'C3', 'WMC', 'CBO', 'WOC_type', 'NOCS_package', 'MPC', 'TCC_type']",1,,"
The class is too large.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
47,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.impl.RuleClauseCode_merged_100.txt,blob,2.9831016552094196,all,org.apache.jena.reasoner.rulesys.impl.RuleClauseCode,True,"['RFC', 'C3', 'LOC', 'TCC_type', 'WMC', 'CBO', 'MPC', 'NOPA_type', 'NOCS_package']",1,,"
The class is too large, it's true. 
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
48,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBackchainer_merged_102.txt,blob,2.9682153533934317,all,org.apache.jena.reasoner.rulesys.test.TestBackchainer,True,"['RFC', 'LOC', 'WOC_type', 'WMC', 'C3', 'NOAM_type', 'num_final_static_attributes', 'LCOM5_type', 'NOI_package']",1,,"
The class is too large.
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
49,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBasicLP_merged_103.txt,blob,2.896805564325651,all,org.apache.jena.reasoner.rulesys.test.TestBasicLP,True,"['LOC', 'RFC', 'WMC', 'C3', 'NOCS_package', 'num_final_static_attributes', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes']",1,,"
Too many LOC, we should refactor it.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
50,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.jena.reasoner.rulesys.test.TestBugs_merged_104.txt,blob,3.0403312137333907,all,org.apache.jena.reasoner.rulesys.test.TestBugs,True,"['C3', 'RFC', 'LOC', 'WMC', 'WOC_type', 'CBO', 'NOAM_type', 'num_final_static_attributes', 'MPC']",1,,"
The class is too large, it's true, but not a hige problem
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
51,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.dependencies.GetMavenDependenciesTask_merged_108.txt,blob,3.036515173359445,all,org.apache.lucene.dependencies.GetMavenDependenciesTask,True,"['RFC', 'C3', 'NOCS_package', 'CBO', 'WMC', 'LOC', 'WOC_type', 'NOAM_type', 'TCC_type']",1,,"
The class does too many things, but at the moment we cannot do anything else.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
52,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggester_merged_109.txt,blob,2.9863115647204577,all,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggester,True,"['LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'TCC_type']",1,,"
The suggester may be divided in three classes at least, but now we have other priorities
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
53,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggesterTest_merged_110.txt,blob,2.9084863136497705,all,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggesterTest,True,"['RFC', 'LOC', 'CBO', 'C3', 'WMC', 'NOAM_type', 'WOC_type', 'TCC_type', 'num_final_static_attributes']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
54,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.AnalyzingSuggesterTest_merged_111.txt,blob,2.8605823474232364,all,org.apache.lucene.search.suggest.analyzing.AnalyzingSuggesterTest,True,"['RFC', 'C3', 'NOAM_type', 'WMC', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'num_final_static_attributes', 'MPC']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
55,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.analyzing.FuzzySuggesterTest_merged_112.txt,blob,3.0466298329064987,all,org.apache.lucene.search.suggest.analyzing.FuzzySuggesterTest,True,"['LOC', 'C3', 'WMC', 'CBO', 'RFC', 'NOCS_package', 'WOC_type', 'TCC_type', 'NOAM_type']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
56,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.search.suggest.jaspell.JaspellTernarySearchTrie_merged_113.txt,blob,3.0552775429503005,all,org.apache.lucene.search.suggest.jaspell.JaspellTernarySearchTrie,True,"['LOC', 'WMC', 'CBO', 'RFC', 'C3', 'NOCS_package', 'TCC_type', 'WOC_type', 'num_final_static_attributes']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
57,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.lucene.validation.LibVersionsCheckTask_merged_114.txt,blob,3.0631656577828688,all,org.apache.lucene.validation.LibVersionsCheckTask,True,"['RFC', 'C3', 'WMC', 'LOC', 'num_final_static_attributes', 'WOC_type', 'NOCS_package', 'TCC_type', 'NOAM_type']",1,,"
The class does too many things, but at the moment we cannot do anything else.
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
58,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.backend.hadoop.executionengine.tez.TezDagBuilder_merged_122.txt,blob,2.696650814696083,all,org.apache.pig.backend.hadoop.executionengine.tez.TezDagBuilder,False,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'TCC_type', 'NOCS_package', 'num_final_static_attributes']",0,,"
Since this is a test, it is ok for us to have it a bit larger than other classes.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
59,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.backend.hadoop.hbase.HBaseStorage_merged_123.txt,blob,2.205518480180572,all,org.apache.pig.backend.hadoop.hbase.HBaseStorage,False,"['RFC', 'C3', 'CBO', 'WMC', 'LOC', 'is_test', 'num_final_static_attributes', 'NOAM_type', 'ATFD_type']",0,,"
HBaseStorage manages the storage of Hbase: as there many things to consider, we need this class as it.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,1
60,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.Main_merged_124.txt,blob,2.7955130168737012,all,org.apache.pig.Main,False,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'RFC', 'TCC_type', 'C3', 'number_protected_visibility_attributes', 'number_constructor_NotDefaultConstructor_methods']",0,,"
the class just runs things, so why shall we modify it?
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
