,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
18,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.map.MapLoader_merged_19.txt,complex-class,2.2174890361905533,all,org.apache.cayenne.map.MapLoader,True,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type', 'number_public_visibility_methods', 'DIT_type', 'NOA_type', 'num_final_attributes', 'NOCS_package', 'TCC_type']",2,,"
this is a complex class with too many methods
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
19,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.map.ObjEntity_merged_20.txt,complex-class,2.1955599277615154,all,org.apache.cayenne.map.ObjEntity,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'DIT_type', 'NOAM_type', 'TCC_type', 'number_public_visibility_methods', 'WMCNAMM_type', 'number-committors', 'NOA_type']",2,,"
i am aware of the high complexity of the class, i am currently working to reduce it.
",False,0,0,0,0,1,0,0,1,1,1,1,1,0,0
20,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.modeler.ProjectController_merged_21.txt,complex-class,2.046752790591979,all,org.apache.cayenne.modeler.ProjectController,True,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_public_visibility_methods', 'NOCS_package', 'number_constructor_NotDefaultConstructor_methods', 'WOC_type', 'number_private_visibility_attributes', 'DIT_type', 'NOA_type']",2,,"
it is too complex, should be refactored.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
21,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.client.AbstractClient_merged_22.txt,complex-class,3.02797123145196,all,org.apache.cxf.jaxrs.client.AbstractClient,False,"['RFC', 'CBO', 'NOCS_package', 'NOAM_type', 'WOC_type', 'TCC_type', 'WMC', 'DIT_type', 'number_constructor_NotDefaultConstructor_methods', 'number-committors', 'number-fixes']",0,,"
it is an abstract class, does nto require changes despite it could have been designed better.
",False,0,1,0,0,0,0,0,1,1,1,1,1,0,0
22,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.client.WebClient_merged_23.txt,complex-class,3.29027382062415,all,org.apache.cxf.jaxrs.client.WebClient,False,"['RFC', 'CBO', 'NOCS_package', 'TCC_type', 'WOC_type', 'number_public_visibility_methods', 'NOAM_type', 'NOA_type', 'DIT_type', 'number_private_visibility_attributes', 'NOI_package']",0,,"
this is not really a problem since it doesn't change too much.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
23,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.impl.UriBuilderImpl_merged_24.txt,complex-class,1.8273444211109182,all,org.apache.cxf.jaxrs.impl.UriBuilderImpl,True,"['WMC', 'CBO', 'RFC', 'DIT_type', 'WOC_type', 'NOAM_type', 'is_controller', 'NOI_package', 'number_private_visibility_attributes', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods']",2,,"
the class is too complex
",False,0,0,0,0,1,0,0,1,1,1,1,0,1,0
24,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.impl.UriBuilderImplTest_merged_25.txt,complex-class,2.8700153085214435,all,org.apache.cxf.jaxrs.impl.UriBuilderImplTest,False,"['RFC', 'WMC', 'CBO', 'number_public_visibility_methods', 'TCC_type', 'DIT_type', 'NOAM_type', 'num_final_attributes', 'NOA_type', 'number_private_visibility_attributes', 'number-fixes']",0,,"
as long as the test finds bugs, it is ok to have complexity. 
",False,0,0,0,1,1,0,1,1,1,1,1,1,0,0
25,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.provider.JAXBElementProviderTest_merged_28.txt,complex-class,2.9658690365058704,all,org.apache.cxf.jaxrs.provider.JAXBElementProviderTest,False,"['RFC', 'CBO', 'NOAM_type', 'number_public_visibility_methods', 'WMC', 'WOC_type', 'TCC_type', 'NOCS_package', 'number_private_visibility_attributes', 'MPC', 'DIT_type']",0,,"
again, the test works well.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
26,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.provider.json.JSONProviderTest_merged_29.txt,complex-class,1.9938748114061016,all,org.apache.cxf.jaxrs.provider.json.JSONProviderTest,False,"['WMC', 'CBO', 'NOA_type', 'RFC', 'WOC_type', 'num_final_attributes', 'NOAM_type', 'NOPA_type', 'DIT_type', 'is_test', 'TCC_type']",0,,"
again, the test works well.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,1
27,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.InjectionUtils_merged_30.txt,complex-class,2.376060925664688,all,org.apache.cxf.jaxrs.utils.InjectionUtils,False,"['WMC', 'CBO', 'DIT_type', 'WOC_type', 'RFC', 'TCC_type', 'NOA_type', 'NOAM_type', 'number_private_visibility_attributes', 'number_public_visibility_methods', 'NOCS_package']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
28,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.JAXRSUtils_merged_31.txt,complex-class,2.488142285936093,all,org.apache.cxf.jaxrs.utils.JAXRSUtils,False,"['WMC', 'CBO', 'DIT_type', 'RFC', 'WOC_type', 'TCC_type', 'number_public_visibility_methods', 'NOAM_type', 'number_private_visibility_attributes', 'NOA_type', 'NOCS_package']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
29,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.JAXRSUtilsTest_merged_32.txt,complex-class,2.6029688471197363,all,org.apache.cxf.jaxrs.utils.JAXRSUtilsTest,False,"['RFC', 'CBO', 'NOAM_type', 'WMC', 'WOC_type', 'number_public_visibility_methods', 'number_private_visibility_attributes', 'is_test', 'DIT_type', 'LOC', 'num_final_attributes']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,1
30,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.rs.security.jose.jwe.JweUtils_merged_33.txt,complex-class,3.180035244265394,all,org.apache.cxf.rs.security.jose.jwe.JweUtils,False,"['RFC', 'number_public_visibility_methods', 'NOAM_type', 'WMC', 'TCC_type', 'CBO', 'number_private_visibility_attributes', 'WOC_type', 'NOA_type', 'DIT_type', 'num_final_attributes']",0,,"
it is just a class with some methods useful for others, it is complex because it is mixed… but is OK.
",False,0,0,0,0,1,1,0,1,1,1,1,0,0,0
31,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.rt.security.crypto.CryptoUtils_merged_34.txt,complex-class,2.4104616428169514,all,org.apache.cxf.rt.security.crypto.CryptoUtils,False,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'DIT_type', 'TCC_type', 'number_public_visibility_methods', 'num_final_attributes', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes', 'NOCS_package']",0,,"
it is just a class with some methods useful for others, it is complex because it is mixed… but is OK.
",False,0,0,0,0,1,1,0,1,1,1,1,0,0,0
32,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.staxutils.StaxUtils_merged_35.txt,complex-class,2.0184420155738767,all,org.apache.cxf.staxutils.StaxUtils,True,"['WMC', 'CBO', 'RFC', 'DIT_type', 'WOC_type', 'NOAM_type', 'TCC_type', 'NOA_type', 'num_final_attributes', 'NOI_package', 'number_private_visibility_attributes']",2,,"
this is a utility class, but since it is changed frequently it would be worth to simplify.
",False,0,1,0,0,1,1,0,1,1,1,1,0,0,0
33,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.handlers.HandlerInvocationTest_merged_36.txt,complex-class,2.1621877357094754,all,org.apache.cxf.systest.handlers.HandlerInvocationTest,True,"['CBO', 'WMC', 'RFC', 'NOCS_package', 'DIT_type', 'NOAM_type', 'NOA_type', 'NOI_package', 'number_public_visibility_methods', 'number_private_visibility_attributes', 'is_test']",2,,"
the complexity should be reduced to allow simpler modifications
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,1
34,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.jaxrs.JAXRSClientServerBookTest_merged_38.txt,complex-class,1.8821323133984342,all,org.apache.cxf.systest.jaxrs.JAXRSClientServerBookTest,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type', 'NOI_package', 'num_final_attributes', 'is_test', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'NOA_type']",2,,"
it works, but every time I need to modify it I become crazy… 
",False,0,1,0,0,0,0,0,0,1,1,1,0,1,1
35,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.jaxrs.JAXRSMultipartTest_merged_39.txt,complex-class,2.107881655518913,all,org.apache.cxf.systest.jaxrs.JAXRSMultipartTest,True,"['WMC', 'CBO', 'DIT_type', 'WOC_type', 'NOA_type', 'RFC', 'num_final_attributes', 'NOCS_package', 'is_test', 'NOI_package', 'NOAM_type']",2,,"
there are too many paths covered, it shouldn't be so. 
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,1
36,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.jaxrs.MultipartStore_merged_40.txt,complex-class,1.8725761839909605,all,org.apache.cxf.systest.jaxrs.MultipartStore,True,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type', 'num_final_attributes', 'TCC_type', 'number_public_visibility_methods', 'LCOM5_type', 'is_controller', 'DIT_type']",2,,"
the complexity of this class is notably high, it would need some refactoring.
",False,0,0,0,0,1,0,0,1,1,1,1,0,1,0
37,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.sts.batch.SimpleBatchSTSClient_merged_41.txt,complex-class,2.2879800651368547,all,org.apache.cxf.systest.sts.batch.SimpleBatchSTSClient,True,"['WMC', 'CBO', 'RFC', 'num_final_attributes', 'DIT_type', 'NOCS_package', 'is_procedural', 'NOAM_type', 'TCC_type', 'NOI_package', 'number_private_visibility_attributes']",2,,"
""it should be a """"simple"""" batch, but is actually horribly designed… ""
",False,0,0,0,0,0,1,0,1,1,1,1,0,1,0
38,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient_merged_42.txt,complex-class,2.138836474585808,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient,True,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type', 'DIT_type', 'number_public_visibility_methods', 'NOCS_package', 'TCC_type', 'is_test', 'num_final_attributes']",2,,"
we are aware this may require some action to improve readability
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,1
39,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient2_merged_43.txt,complex-class,2.8436547299333785,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient2,False,"['RFC', 'number_final_methods', 'CBO', 'WOC_type', 'NOA_type', 'number_public_visibility_methods', 'num_final_attributes', 'WMC', 'NOC_type', 'number_private_visibility_attributes', 'NOCS_package']",2,,"
we are aware this may require some action to improve readability
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
40,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient3_merged_44.txt,complex-class,1.8999316399094626,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient3,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type', 'DIT_type', 'TCC_type', 'NOA_type', 'NOCS_package', 'number_constructor_NotDefaultConstructor_methods', 'number_package_visibility_methods']",2,,"
we are aware this may require some action to improve readability
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
41,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.systest.type_test.AbstractTypeTestClient4_merged_45.txt,complex-class,3.188324440358429,all,org.apache.cxf.systest.type_test.AbstractTypeTestClient4,False,"['RFC', 'CBO', 'NOAM_type', 'number_public_visibility_methods', 'WOC_type', 'WMC', 'is_test', 'TCC_type', 'Avg-commit-size', 'number_private_visibility_attributes', 'DIT_type']",2,,"
we are aware this may require some action to improve readability
",False,0,0,0,0,1,0,0,1,1,1,1,1,0,1
42,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.tools.corba.processors.idl.IDLLexer_merged_46.txt,complex-class,1.8697667770908666,all,org.apache.cxf.tools.corba.processors.idl.IDLLexer,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type', 'DIT_type', 'NOCS_package', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'num_final_attributes']",2,,"
the lexer is problematic per se, but it could be possible to reduce the number of conditions checked by the class.
",False,0,0,0,0,1,0,0,1,1,1,1,0,1,0
43,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.tools.corba.processors.idl.IDLParser_merged_47.txt,complex-class,1.8690927232160313,all,org.apache.cxf.tools.corba.processors.idl.IDLParser,True,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'NOA_type', 'WOC_type', 'number_public_visibility_methods', 'DIT_type', 'WMCNAMM_type', 'Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods']",2,,"
also in this case, the complexity may be reduced. 
",False,0,0,0,0,1,0,0,0,1,1,1,1,0,0
44,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper_merged_48.txt,complex-class,1.9716402436067653,all,org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper,True,"['WMC', 'CBO', 'RFC', 'NOA_type', 'DIT_type', 'WOC_type', 'number_public_visibility_methods', 'NMO_type', 'num_final_attributes', 'number_private_visibility_attributes', 'NOI_package']",2,,"
it is complex, should be redesigned.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
45,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.ws.rm.persistence.jdbc.RMTxStore_merged_50.txt,complex-class,1.7475244376048815,all,org.apache.cxf.ws.rm.persistence.jdbc.RMTxStore,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'number_public_visibility_methods', 'NOAM_type', 'DIT_type', 'LCOM5_type', 'is_controller', 'NOCS_package', 'TCC_type']",2,,"
it is simply unreadable, it must be fixed. 
",False,0,0,0,0,1,0,0,1,1,1,1,0,1,0
46,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean_merged_53.txt,complex-class,1.79861039562541,all,org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean,True,"['WMC', 'CBO', 'RFC', 'is_procedural', 'NOAM_type', 'DIT_type', 'WOC_type', 'number_public_visibility_methods', 'NOA_type', 'number_constructor_NotDefaultConstructor_methods', 'num_final_not_static_attributes']",2,,"
too many if conditions, needs refactoring.
",False,0,0,0,0,1,0,0,0,1,1,1,0,1,0
47,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.jackrabbit.api.security.user.UserManagerSearchTest_merged_54.txt,complex-class,2.237963655962179,all,org.apache.jackrabbit.api.security.user.UserManagerSearchTest,True,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOCS_package', 'num_final_attributes', 'NOA_type', 'DIT_type', 'NOAM_type', 'TCC_type', 'number_public_visibility_methods']",2,,"
it is extremely complex!
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
48,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.jackrabbit.commons.JcrUtils_merged_55.txt,complex-class,3.050498522475726,all,org.apache.jackrabbit.commons.JcrUtils,True,"['RFC', 'CBO', 'WMC', 'NOAM_type', 'number_public_visibility_methods', 'WOC_type', 'persistance', 'NOC_type', 'DIT_type', 'NOCS_package', 'MPC']",1,,"
a utility class may be like that, I dont see a big problem.
",False,0,0,0,0,0,1,0,0,1,1,1,1,0,0
49,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.jackrabbit.core.NodeImpl_merged_56.txt,complex-class,3.2540587779000636,all,org.apache.jackrabbit.core.NodeImpl,False,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'TCC_type', 'number_public_visibility_methods', 'number_private_visibility_attributes', 'DIT_type', 'number_constructor_NotDefaultConstructor_methods', 'num_final_attributes', 'NOCS_package']",0,,"
this is a clear case of wrong implementation, that is even hard to fix
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
50,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.jackrabbit.core.query.lucene.SearchIndex_merged_57.txt,complex-class,3.157814226367633,all,org.apache.jackrabbit.core.query.lucene.SearchIndex,False,"['WMC', 'CBO', 'RFC', 'DIT_type', 'NOAM_type', 'TCC_type', 'number_public_visibility_methods', 'num_final_attributes', 'number_private_visibility_attributes', 'number_constructor_NotDefaultConstructor_methods', 'NOA_type']",0,,"
the index has almost never touched since time.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
51,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.jackrabbit.core.RepositoryImpl_merged_58.txt,complex-class,2.600067517744567,all,org.apache.jackrabbit.core.RepositoryImpl,False,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'DIT_type', 'number_public_visibility_methods', 'TCC_type', 'number_private_visibility_attributes', 'WOC_type', 'NOA_type', 'num_final_attributes']",0,,"
not really an issue, it doesnt change too often.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
